marker,timestamp
main_block_0_start,420369.9797968
"sequence_W,D,V,D,V,L,V,E,Z,V,F,G,F,O,J,P,V,V,C,F,Q,V,V,V,V,U,R,C,V,B,V,V,V,V,Q,T,A,K,D,K,Q,M,B,E,T,E,V,D",420369.979905
"targets_2,4,6,9,16,17,21,22,23,24,28,30,31,32,33,46",420369.9799493
main_block_0_trial_0_on,420369.9947664
resp_False,420373.0134474
corr_True,420373.0134848
trial_0_end,420373.0134901
main_block_0_trial_1_on,420373.0135053
resp_True,420375.0315154
corr_False,420375.0315949
rt_0.000,420375.0316149
trial_1_end,420375.0316247
main_block_0_trial_2_on,420375.0316651
resp_False,420378.0545816
corr_False,420378.0546179
trial_2_end,420378.0546251
main_block_0_trial_3_on,420378.0546403
resp_False,420381.0650487
corr_True,420381.0651135
trial_3_end,420381.0651194
main_block_0_trial_4_on,420381.0651385
resp_False,420384.0751183
corr_False,420384.0751535
trial_4_end,420384.0751588
main_block_0_trial_5_on,420384.0751739
resp_False,420387.0888155
corr_True,420387.0888501
trial_5_end,420387.0888551
main_block_0_trial_6_on,420387.0888735
resp_False,420390.0993047
corr_False,420390.0993402
trial_6_end,420390.099345
main_block_0_trial_7_on,420390.0993591
resp_False,420393.1181257
corr_True,420393.1181603
trial_7_end,420393.1181652
main_block_0_trial_8_on,420393.1181805
resp_False,420396.1356147
corr_True,420396.1356521
trial_8_end,420396.1356572
main_block_0_trial_9_on,420396.1356754
resp_False,420399.1497578
corr_False,420399.1497932
trial_9_end,420399.1497982
main_block_0_trial_10_on,420399.1498125
resp_False,420402.1676906
corr_True,420402.1677258
trial_10_end,420402.1677318
main_block_0_trial_11_on,420402.167747
resp_False,420405.1829981
corr_True,420405.1830321
trial_11_end,420405.1830376
main_block_0_trial_12_on,420405.1830523
resp_False,420408.1938952
corr_True,420408.1939301
trial_12_end,420408.1939381
main_block_0_trial_13_on,420408.1939527
resp_False,420411.2117346
corr_True,420411.2117712
trial_13_end,420411.2117778
main_block_0_trial_14_on,420411.211823
resp_False,420414.2301656
corr_True,420414.2301965
trial_14_end,420414.2302015
main_block_0_trial_15_on,420414.2302154
resp_False,420417.249318
corr_True,420417.2493554
trial_15_end,420417.2493604
main_block_0_trial_16_on,420417.2493756
resp_True,420419.2591674
corr_True,420419.2592123
rt_0.000,420419.2592292
trial_16_end,420419.2592397
main_block_0_trial_17_on,420419.2593007
resp_False,420422.2737846
corr_False,420422.2738163
trial_17_end,420422.2738219
main_block_0_trial_18_on,420422.2738368
resp_False,420425.2925968
corr_True,420425.2926328
trial_18_end,420425.2926379
main_block_0_trial_19_on,420425.2926534
resp_False,420428.3046546
corr_True,420428.3046865
trial_19_end,420428.304691
main_block_0_trial_20_on,420428.304707
resp_False,420431.3211595
corr_True,420431.3211962
trial_20_end,420431.3212017
main_block_0_trial_21_on,420431.32122
resp_False,420434.3327585
corr_False,420434.3327896
trial_21_end,420434.3327948
main_block_0_trial_22_on,420434.3328092
resp_True,420436.8266925
corr_True,420436.8267235
rt_0.487,420436.8267336
trial_22_end,420436.8267384
main_block_0_trial_23_on,420436.8267716
resp_True,420439.2992058
corr_True,420439.2992429
rt_0.467,420439.2992542
trial_23_end,420439.299262
main_block_0_trial_24_on,420439.2993063
resp_True,420441.7383304
corr_True,420441.7383701
rt_0.432,420441.7383785
trial_24_end,420441.7383861
main_block_0_trial_25_on,420441.7384193
resp_False,420444.7538931
corr_True,420444.7539322
trial_25_end,420444.7539396
main_block_0_trial_26_on,420444.7539561
resp_False,420447.7698315
corr_True,420447.7698655
trial_26_end,420447.7698707
main_block_0_trial_27_on,420447.7698857
resp_False,420450.7812478
corr_True,420450.7812823
trial_27_end,420450.7812871
main_block_0_trial_28_on,420450.7813049
resp_True,420453.2575618
corr_True,420453.2575973
rt_0.466,420453.2576058
trial_28_end,420453.2576115
main_block_0_trial_29_on,420453.2576456
resp_False,420456.274456
corr_True,420456.2744892
trial_29_end,420456.2744944
main_block_0_trial_30_on,420456.2745091
resp_True,420458.9893477
corr_True,420458.9893834
rt_0.705,420458.9893918
trial_30_end,420458.9893968
main_block_0_trial_31_on,420458.9894283
resp_True,420461.5778113
corr_True,420461.5778459
rt_0.580,420461.5778553
trial_31_end,420461.5778687
main_block_0_trial_32_on,420461.5779125
resp_True,420464.2342377
corr_True,420464.2342721
rt_0.650,420464.2342806
trial_32_end,420464.2342857
main_block_0_trial_33_on,420464.2343276
resp_True,420466.7326818
corr_True,420466.7327816
rt_0.491,420466.7327913
trial_33_end,420466.7327963
main_block_0_trial_34_on,420466.7328338
resp_False,420469.744519
corr_True,420469.744553
trial_34_end,420469.7445606
main_block_0_trial_35_on,420469.7445754
resp_False,420472.7607845
corr_True,420472.7608198
trial_35_end,420472.7608248
main_block_0_trial_36_on,420472.7608431
resp_False,420475.7806567
corr_True,420475.7806921
trial_36_end,420475.7806981
main_block_0_trial_37_on,420475.7807139
resp_False,420478.79562
corr_True,420478.7956547
trial_37_end,420478.7956598
main_block_0_trial_38_on,420478.7956754
resp_False,420481.8057609
corr_True,420481.8057972
trial_38_end,420481.8058025
main_block_0_trial_39_on,420481.805819
resp_False,420484.8163979
corr_True,420484.8164293
trial_39_end,420484.816434
main_block_0_trial_40_on,420484.8164488
resp_False,420487.8273015
corr_True,420487.8273345
trial_40_end,420487.8273397
main_block_0_trial_41_on,420487.8273573
resp_False,420490.8449334
corr_True,420490.8449669
trial_41_end,420490.8449717
main_block_0_trial_42_on,420490.8449876
resp_False,420493.8558839
corr_True,420493.8559186
trial_42_end,420493.8559236
main_block_0_trial_43_on,420493.8559384
resp_False,420496.8664605
corr_True,420496.866494
trial_43_end,420496.8664991
main_block_0_trial_44_on,420496.8665146
resp_False,420499.8763731
corr_True,420499.876436
trial_44_end,420499.8764407
main_block_0_trial_45_on,420499.8764549
resp_True,420502.4821144
corr_False,420502.4821516
rt_0.596,420502.4821596
trial_45_end,420502.4821646
main_block_0_trial_46_on,420502.4822054
resp_False,420505.4915736
corr_False,420505.4916368
trial_46_end,420505.4916422
main_block_0_trial_47_on,420505.4916596
resp_False,420508.5044686
corr_True,420508.5045013
trial_47_end,420508.5045064
main_block_0_end,420508.5045118
main_block_0_accuracy_0.81,420508.5045202
practice_count_1,420518.6195578
practice_block_1_start,420526.1367353
