marker,timestamp
main_block_0_start,350311.6950605
"sequence_I,N,N,I,O,N,V,N,I,N,N,I,X,Q,N,H,N,E,H,E,N,F,L,Q,N,B,P,N,A,N,U,N,N,P,M,F,L,S,I,Z,N,S,B,U,G,G,D,N",350311.6951062
"targets_1,2,5,7,9,10,14,16,20,24,27,29,31,32,40,47",350311.695127
main_block_0_trial_0_on,350311.7025713
resp_False,350314.7162547
corr_True,350314.7162904
trial_0_end,350314.7162959
main_block_0_trial_1_on,350314.7163118
resp_True,350317.3521621
corr_True,350317.3521936
rt_0.626,350317.3522003
trial_1_end,350317.3522043
main_block_0_trial_2_on,350317.3522314
resp_True,350320.1083065
corr_True,350320.1083408
rt_0.750,350320.108347
trial_2_end,350320.1083505
main_block_0_trial_3_on,350320.1083757
resp_False,350323.1159744
corr_True,350323.116012
trial_3_end,350323.1160174
main_block_0_trial_4_on,350323.1160368
resp_False,350326.129437
corr_True,350326.1294768
trial_4_end,350326.1294823
main_block_0_trial_5_on,350326.1294982
resp_True,350328.6519162
corr_True,350328.651946
rt_0.515,350328.6519528
trial_5_end,350328.6519565
main_block_0_trial_6_on,350328.6519822
resp_False,350331.6643417
corr_True,350331.6643755
trial_6_end,350331.6643806
main_block_0_trial_7_on,350331.6643964
resp_True,350334.2681363
corr_True,350334.2681627
rt_0.595,350334.2681694
trial_7_end,350334.2681731
main_block_0_trial_8_on,350334.2681996
resp_False,350337.277095
corr_True,350337.277128
trial_8_end,350337.2771338
main_block_0_trial_9_on,350337.277149
resp_True,350339.762495
corr_True,350339.7625319
rt_0.477,350339.7625391
trial_9_end,350339.7625438
main_block_0_trial_10_on,350339.7625695
resp_True,350342.3465908
corr_True,350342.3466205
rt_0.577,350342.3466269
trial_10_end,350342.3466303
main_block_0_trial_11_on,350342.3466543
resp_False,350345.3543915
corr_True,350345.3544254
trial_11_end,350345.3544306
main_block_0_trial_12_on,350345.354446
resp_False,350348.3667107
corr_True,350348.3667439
trial_12_end,350348.3667491
main_block_0_trial_13_on,350348.3667653
resp_False,350351.3758019
corr_True,350351.3758353
trial_13_end,350351.3758412
main_block_0_trial_14_on,350351.3758571
resp_True,350354.0702097
corr_True,350354.0702355
rt_0.686,350354.0702414
trial_14_end,350354.070245
main_block_0_trial_15_on,350354.0702851
resp_False,350357.0814259
corr_True,350357.0814586
trial_15_end,350357.0814652
main_block_0_trial_16_on,350357.08148
resp_True,350359.5721492
corr_True,350359.5721861
rt_0.483,350359.5721927
trial_16_end,350359.5721963
main_block_0_trial_17_on,350359.5722244
resp_False,350362.5843767
corr_True,350362.5844126
trial_17_end,350362.5844182
main_block_0_trial_18_on,350362.5844334
resp_False,350365.5921971
corr_True,350365.5922346
trial_18_end,350365.5922398
main_block_0_trial_19_on,350365.592256
resp_False,350368.6011179
corr_True,350368.6011545
trial_19_end,350368.6011596
main_block_0_trial_20_on,350368.6011752
resp_True,350370.9998064
corr_True,350370.9998352
rt_0.390,350370.9998417
trial_20_end,350370.9998456
main_block_0_trial_21_on,350370.9998785
resp_False,350374.0095281
corr_True,350374.0095696
trial_21_end,350374.0095757
main_block_0_trial_22_on,350374.0095926
resp_False,350377.0205886
corr_True,350377.0206216
trial_22_end,350377.020627
main_block_0_trial_23_on,350377.0206422
resp_False,350380.0279189
corr_True,350380.0279484
trial_23_end,350380.0279548
main_block_0_trial_24_on,350380.0279693
resp_True,350382.5006451
corr_True,350382.500682
rt_0.466,350382.5006895
trial_24_end,350382.5006935
main_block_0_trial_25_on,350382.5007199
resp_False,350385.5095765
corr_True,350385.5096175
trial_25_end,350385.509624
main_block_0_trial_26_on,350385.5096422
resp_False,350388.5205907
corr_True,350388.5206249
trial_26_end,350388.52063
main_block_0_trial_27_on,350388.5206449
resp_True,350390.9522979
corr_True,350390.9523286
rt_0.424,350390.9523361
trial_27_end,350390.9523398
main_block_0_trial_28_on,350390.9523766
resp_False,350393.9651747
corr_True,350393.9652138
trial_28_end,350393.9652188
main_block_0_trial_29_on,350393.965234
resp_True,350396.4543742
corr_True,350396.4544034
rt_0.482,350396.4544096
trial_29_end,350396.4544131
main_block_0_trial_30_on,350396.4544402
resp_False,350399.4664739
corr_True,350399.4665084
trial_30_end,350399.4665143
main_block_0_trial_31_on,350399.4665307
resp_True,350401.8698131
corr_True,350401.8698421
rt_0.396,350401.8698486
trial_31_end,350401.8698527
main_block_0_trial_32_on,350401.8698883
resp_True,350404.4200685
corr_True,350404.4200981
rt_0.544,350404.4201046
trial_32_end,350404.4201081
main_block_0_trial_33_on,350404.4201388
resp_False,350407.428464
corr_True,350407.4284982
trial_33_end,350407.4285043
main_block_0_trial_34_on,350407.4285198
resp_False,350410.441019
corr_True,350410.4410539
trial_34_end,350410.4410595
main_block_0_trial_35_on,350410.4410755
resp_False,350413.4494125
corr_True,350413.4494473
trial_35_end,350413.4494525
main_block_0_trial_36_on,350413.449467
resp_False,350416.4572969
corr_True,350416.4573309
trial_36_end,350416.4573357
main_block_0_trial_37_on,350416.4573542
