marker,timestamp
main_block_0_start,107188.0825676
"sequence_P,M,H,C,P,V,Y,J,P,A,O,P,A,S,P,P,P,S,U,P,B,R,Y,H,B,B,P,P,W,P,L,C,A,P,P,P,P,L,P,Q,T,O,G,Y,S,X,R,W",107188.082603
"targets_0,4,8,11,14,15,16,19,26,27,29,33,34,35,36,38",107188.0826172
main_block_0_trial_0_on,107188.1088234
resp_True,107190.6994591
corr_True,107190.6994954
rt_0.574,107190.6995056
trial_0_end,107190.6995119
main_block_0_trial_1_on,107190.6995485
resp_False,107193.7246734
corr_True,107193.7247119
trial_1_end,107193.7247186
main_block_0_trial_2_on,107193.7247418
resp_False,107196.7382029
corr_True,107196.7382395
trial_2_end,107196.7382465
main_block_0_trial_3_on,107196.7382682
resp_False,107199.7494926
corr_True,107199.7495649
trial_3_end,107199.7495739
main_block_0_trial_4_on,107199.7495977
resp_True,107202.1759957
corr_True,107202.1760281
rt_0.418,107202.1760412
trial_4_end,107202.1760494
main_block_0_trial_5_on,107202.1760872
resp_False,107205.189841
corr_True,107205.1898806
trial_5_end,107205.1898875
main_block_0_trial_6_on,107205.1899109
resp_False,107208.2008629
corr_True,107208.2008976
trial_6_end,107208.2009048
main_block_0_trial_7_on,107208.2009283
resp_False,107211.2143872
corr_True,107211.2144243
trial_7_end,107211.214432
main_block_0_trial_8_on,107211.2144533
resp_False,107214.2218193
corr_False,107214.2218533
trial_8_end,107214.2218604
main_block_0_trial_9_on,107214.2218816
resp_True,107216.2395623
corr_False,107216.2396086
rt_0.000,107216.2396241
trial_9_end,107216.2396325
main_block_0_trial_10_on,107216.239668
resp_False,107219.2684038
corr_True,107219.2684407
trial_10_end,107219.2684473
main_block_0_trial_11_on,107219.2684687
resp_True,107221.7153812
corr_True,107221.7154262
rt_0.440,107221.7154403
trial_11_end,107221.7154477
main_block_0_trial_12_on,107221.7154999
resp_False,107224.7230771
corr_True,107224.7231136
trial_12_end,107224.7231204
main_block_0_trial_13_on,107224.7231427
resp_False,107227.7410972
corr_True,107227.7411352
trial_13_end,107227.7411419
main_block_0_trial_14_on,107227.7411632
resp_True,107230.1611968
corr_True,107230.1612486
rt_0.413,107230.1612601
trial_14_end,107230.1612659
main_block_0_trial_15_on,107230.161304
resp_True,107232.644764
corr_True,107232.6447999
rt_0.478,107232.6448105
trial_15_end,107232.6448167
main_block_0_trial_16_on,107232.6448628
resp_True,107235.1117156
corr_True,107235.1117497
rt_0.462,107235.1117619
trial_16_end,107235.1117697
main_block_0_trial_17_on,107235.1118159
resp_False,107238.1190466
corr_True,107238.1191124
trial_17_end,107238.1191205
main_block_0_trial_18_on,107238.1191435
resp_False,107241.1327205
corr_True,107241.1327584
trial_18_end,107241.1327652
main_block_0_trial_19_on,107241.1327875
resp_True,107243.6225915
corr_True,107243.6226416
rt_0.481,107243.6226685
trial_19_end,107243.6226781
main_block_0_trial_20_on,107243.6227859
resp_False,107246.6374232
corr_True,107246.6374603
trial_20_end,107246.6374672
main_block_0_trial_21_on,107246.6374889
resp_False,107249.6525094
corr_True,107249.6525478
trial_21_end,107249.6525546
main_block_0_trial_22_on,107249.652577
resp_False,107252.6606467
corr_True,107252.6606827
trial_22_end,107252.6606891
main_block_0_trial_23_on,107252.6607098
