marker,timestamp
main_block_0_start,621392.7863446
"sequence_F,G,B,T,Y,E,E,V,Z,Z,F,H,P,J,F,O,F,A,Y,Y,H,X,V,Q,F,F,G,T,F,F,P,F,F,I,F,H,F,K,V,U,F,F,F,C,Y,F,I,J",621392.7863761
"targets_0,10,14,16,24,25,28,29,31,32,34,36,40,41,42,45",621392.7863882
main_block_0_trial_0_on,621392.7948927
resp_True,621395.378907
corr_True,621395.3789352
rt_0.573,621395.3789436
trial_0_end,621395.3789476
main_block_0_trial_1_on,621395.3789754
resp_False,621398.3888896
corr_True,621398.3889204
trial_1_end,621398.3889257
main_block_0_trial_2_on,621398.3889419
resp_False,621401.3977076
corr_True,621401.3977419
trial_2_end,621401.3977479
main_block_0_trial_3_on,621401.3977656
resp_False,621404.4069597
corr_True,621404.4069937
trial_3_end,621404.4069996
main_block_0_trial_4_on,621404.4070164
resp_False,621407.4167489
corr_True,621407.4167857
trial_4_end,621407.4167912
main_block_0_trial_5_on,621407.4168088
resp_False,621410.4247092
corr_True,621410.4247418
trial_5_end,621410.4247479
main_block_0_trial_6_on,621410.4247641
resp_False,621413.4293825
corr_True,621413.4294172
trial_6_end,621413.4294228
main_block_0_trial_7_on,621413.4294393
resp_False,621416.4388647
corr_True,621416.4389074
trial_7_end,621416.4389139
main_block_0_trial_8_on,621416.4389337
resp_False,621419.4480438
corr_True,621419.448083
trial_8_end,621419.4480896
main_block_0_trial_9_on,621419.4481085
resp_False,621422.4526831
corr_True,621422.4527188
trial_9_end,621422.452725
main_block_0_trial_10_on,621422.4527595
resp_True,621424.9400427
corr_True,621424.9400747
rt_0.481,621424.940083
trial_10_end,621424.9400869
main_block_0_trial_11_on,621424.9401146
resp_False,621427.9487927
corr_True,621427.9488436
trial_11_end,621427.9488523
main_block_0_trial_12_on,621427.9488703
resp_False,621430.9575526
corr_True,621430.9575865
trial_12_end,621430.9575917
main_block_0_trial_13_on,621430.957611
resp_False,621433.9658876
corr_True,621433.9659218
trial_13_end,621433.9659323
main_block_0_trial_14_on,621433.9659506
resp_True,621436.5374318
corr_True,621436.5374613
rt_0.566,621436.5374691
trial_14_end,621436.5374728
main_block_0_trial_15_on,621436.5374994
resp_False,621439.5467873
corr_True,621439.54682
trial_15_end,621439.5468266
main_block_0_trial_16_on,621439.5468444
resp_True,621442.1017449
corr_True,621442.1017762
rt_0.549,621442.1017859
trial_16_end,621442.1017918
main_block_0_trial_17_on,621442.101821
resp_False,621445.1098679
corr_True,621445.1099053
trial_17_end,621445.1099116
main_block_0_trial_18_on,621445.109931
resp_False,621448.1162659
corr_True,621448.1162998
trial_18_end,621448.1163051
main_block_0_trial_19_on,621448.1163227
resp_False,621451.12004
corr_True,621451.120083
trial_19_end,621451.1200889
main_block_0_trial_20_on,621451.1201114
resp_False,621454.1258084
corr_True,621454.1258454
trial_20_end,621454.1258527
main_block_0_trial_21_on,621454.1258729
resp_False,621457.1354499
corr_True,621457.1354878
trial_21_end,621457.1354959
main_block_0_trial_22_on,621457.135521
resp_False,621460.1420115
corr_True,621460.1420544
trial_22_end,621460.1420605
main_block_0_trial_23_on,621460.1420792
resp_False,621463.1515281
corr_True,621463.1515696
trial_23_end,621463.1515756
main_block_0_trial_24_on,621463.1516111
resp_True,621465.8263301
corr_True,621465.826361
rt_0.669,621465.8263686
trial_24_end,621465.8263745
main_block_0_trial_25_on,621465.8264026
resp_True,621468.3727549
corr_True,621468.3727958
rt_0.542,621468.3728049
trial_25_end,621468.372809
main_block_0_trial_26_on,621468.3728579
resp_False,621471.3785819
corr_True,621471.3786164
trial_26_end,621471.3786217
main_block_0_trial_27_on,621471.3786394
resp_False,621474.3841407
corr_True,621474.3841744
trial_27_end,621474.38418
main_block_0_trial_28_on,621474.3841969
resp_True,621476.8374367
corr_True,621476.8374655
rt_0.447,621476.8374725
trial_28_end,621476.8374775
main_block_0_trial_29_on,621476.8375191
resp_True,621479.3285473
corr_True,621479.3285831
rt_0.487,621479.3285918
trial_29_end,621479.3285962
main_block_0_trial_30_on,621479.3286261
resp_False,621482.3350934
corr_True,621482.3351304
trial_30_end,621482.335137
main_block_0_trial_31_on,621482.3351574
resp_True,621484.8084611
corr_True,621484.8084902
rt_0.468,621484.8084984
trial_31_end,621484.808504
main_block_0_trial_32_on,621484.8085307
resp_True,621487.3398767
corr_True,621487.3399148
rt_0.527,621487.3399232
trial_32_end,621487.339927
main_block_0_trial_33_on,621487.3399559
resp_False,621490.3494921
corr_True,621490.3495299
trial_33_end,621490.349536
main_block_0_trial_34_on,621490.3495567
resp_True,621492.8292349
corr_True,621492.8292699
rt_0.475,621492.8292781
trial_34_end,621492.8292821
main_block_0_trial_35_on,621492.8293132
resp_False,621495.8345243
